Dataset,Classifier,Clustering,K,TrainAccuracy,TestAccuracy
image-segmentation,svmLinear,km,7,0.661471861471861,0.661471861471861
image-segmentation,svmLinear,km,8,0.733333333333333,0.733333333333333
image-segmentation,svmLinear,km,9,0.76969696969697,0.76969696969697
image-segmentation,svmLinear,km,10,0.767099567099567,0.767099567099567
image-segmentation,svmLinear,km,11,0.764502164502164,0.764502164502164
image-segmentation,svmLinear,km,12,0.758441558441558,0.758441558441558
image-segmentation,svmLinear,km,13,0.74978354978355,0.74978354978355
image-segmentation,svmLinear,km,14,0.774891774891775,0.774891774891775
image-segmentation,svmLinear,km,15,0.793939393939394,0.793939393939394
image-segmentation,svmLinear,km,16,0.869264069264069,0.869264069264069
image-segmentation,svmLinear,km,17,0.873593073593074,0.873593073593074
image-segmentation,svmLinear,km,18,0.872727272727273,0.872727272727273
image-segmentation,svmLinear,km,19,0.877922077922078,0.877922077922078
image-segmentation,svmLinear,km,20,0.881385281385281,0.881385281385281
image-segmentation,svmLinear,km,21,0.87965367965368,0.87965367965368
image-segmentation,svmLinear,km,22,0.878787878787879,0.878787878787879
image-segmentation,svmLinear,km,23,0.877922077922078,0.877922077922078
image-segmentation,svmLinear,km,24,0.885714285714286,0.885714285714286
image-segmentation,svmLinear,km,25,0.892640692640693,0.892640692640693
image-segmentation,svmLinear,km,26,0.907359307359307,0.907359307359307
image-segmentation,svmLinear,km,27,0.912554112554113,0.912554112554113
image-segmentation,svmLinear,km,28,0.913419913419913,0.913419913419913
image-segmentation,svmLinear,km,29,0.917748917748918,0.917748917748918
image-segmentation,svmLinear,km,30,0.92034632034632,0.92034632034632
image-segmentation,svmLinear,km,31,0.917748917748918,0.917748917748918
image-segmentation,svmLinear,km,32,0.921212121212121,0.921212121212121
image-segmentation,svmLinear,km,33,0.92034632034632,0.92034632034632
image-segmentation,svmLinear,km,34,0.924675324675325,0.924675324675325
image-segmentation,svmLinear,km,35,0.922077922077922,0.922077922077922
image-segmentation,svmLinear,km,36,0.922077922077922,0.922077922077922
image-segmentation,svmLinear,km,37,0.919480519480519,0.919480519480519
image-segmentation,svmLinear,km,38,0.926406926406926,0.926406926406926
image-segmentation,svmLinear,km,39,0.928138528138528,0.928138528138528
image-segmentation,svmLinear,km,40,0.928138528138528,0.928138528138528
image-segmentation,svmLinear,km,41,0.927272727272727,0.927272727272727
image-segmentation,svmLinear,km,42,0.928138528138528,0.928138528138528
image-segmentation,svmLinear,km,43,0.927272727272727,0.927272727272727
image-segmentation,svmLinear,km,44,0.927272727272727,0.927272727272727
image-segmentation,svmLinear,km,45,0.929004329004329,0.929004329004329
image-segmentation,svmLinear,km,46,0.929004329004329,0.929004329004329
image-segmentation,svmLinear,km,47,0.931601731601732,0.931601731601732
image-segmentation,svmLinear,km,48,0.930735930735931,0.930735930735931
image-segmentation,svmLinear,km,49,0.92987012987013,0.92987012987013
image-segmentation,svmLinear,km,50,0.929004329004329,0.929004329004329
image-segmentation,svmLinear,km,51,0.92987012987013,0.92987012987013
image-segmentation,svmLinear,km,52,0.92987012987013,0.92987012987013
image-segmentation,svmLinear,km,53,0.930735930735931,0.930735930735931
image-segmentation,svmLinear,km,54,0.930735930735931,0.930735930735931
